Unnamed: 0,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
901,902,3654298,78,18,single,rented,yes,Industrial_Engineer,Lucknow,Uttar_Pradesh,5,10,0
902,903,848556,70,6,single,rented,yes,Hotel_Manager,New_Delhi,Delhi,6,10,0
903,904,2615615,44,13,married,rented,no,Web_designer,Anantapuram[24],Andhra_Pradesh,4,12,0
904,905,9897868,43,17,single,rented,yes,Surgeon,Amaravati,Andhra_Pradesh,8,14,0
905,906,8105018,74,12,single,rented,yes,Civil_servant,Serampore,West_Bengal,11,10,0
906,907,892655,53,4,single,rented,no,Web_designer,Vijayawada,Andhra_Pradesh,4,10,0
907,908,3019138,69,5,single,rented,no,Graphic_Designer,Giridih,Jharkhand,5,10,0
908,909,749226,67,4,single,rented,yes,Hotel_Manager,Saharanpur,Uttar_Pradesh,4,10,0
909,910,2293119,46,11,single,rented,yes,Civil_servant,Arrah,Bihar,11,14,0
910,911,4408094,30,8,single,rented,yes,Petroleum_Engineer,Saharsa[29],Bihar,4,10,0
911,912,4784462,60,19,married,rented,yes,Economist,Durg,Chhattisgarh,9,14,0
912,913,4655230,50,4,single,rented,yes,Biomedical_Engineer,Panihati,West_Bengal,4,10,0
913,914,2363748,36,13,married,rented,no,Surgeon,Bhind,Madhya_Pradesh,7,10,0
914,915,753735,45,1,single,rented,no,Lawyer,Nizamabad,Telangana,1,11,0
915,916,1618942,31,17,single,rented,no,Magistrate,Bokaro,Jharkhand,7,12,0
916,917,6621319,27,2,single,rented,yes,Politician,Phusro,Jharkhand,2,14,0
917,918,9339198,67,14,married,rented,yes,Hotel_Manager,Guntakal,Andhra_Pradesh,11,14,0
918,919,736448,31,13,single,rented,no,Industrial_Engineer,Muzaffarpur,Bihar,7,13,0
919,920,156398,69,10,single,rented,yes,Technology_specialist,Bathinda,Punjab,7,14,0
920,921,2157311,78,14,single,rented,no,Chef,Sonipat,Haryana,6,12,1
921,922,5364976,73,13,single,rented,no,Artist,Anantapuram[24],Andhra_Pradesh,3,10,0
922,923,3191887,76,3,single,owned,yes,Psychologist,Kamarhati,West_Bengal,3,14,0
923,924,4816663,40,18,single,rented,no,Architect,Amroha,Uttar_Pradesh,3,14,0
924,925,9777621,61,11,single,rented,no,Physician,Durg,Chhattisgarh,11,11,0
925,926,8623683,29,13,married,rented,no,Artist,Bhalswa_Jahangir_Pur,Delhi,5,14,0
926,927,9362365,23,19,single,rented,yes,Firefighter,Srikakulam,Andhra_Pradesh,11,13,0
927,928,2218507,68,17,single,rented,yes,Drafter,Vadodara,Gujarat,7,10,0
928,929,5055002,48,1,single,rented,no,Artist,Gulbarga,Karnataka,1,11,0
929,930,4072094,39,9,single,rented,no,Graphic_Designer,Farrukhabad,Uttar_Pradesh,9,14,0
930,931,6197216,69,2,single,rented,no,Analyst,Agra,Uttar_Pradesh,2,13,0
931,932,5768112,52,3,single,owned,no,Physician,Karawal_Nagar,Delhi,3,11,0
932,933,2175522,64,1,single,rented,no,Librarian,Mangalore,Karnataka,1,13,0
933,934,5093443,56,2,single,rented,no,Architect,Hyderabad,Telangana,2,14,0
934,935,4375734,30,9,single,rented,yes,Air_traffic_controller,Udupi,Karnataka,5,13,0
935,936,1259577,66,15,single,rented,no,Economist,Machilipatnam,Andhra_Pradesh,3,10,0
936,937,5069739,40,1,single,rented,no,Design_Engineer,Karaikudi,Tamil_Nadu,1,11,0
937,938,7198404,29,19,single,owned,yes,Graphic_Designer,Patiala,Punjab,6,14,1
938,939,3361391,48,0,single,rented,no,Politician,Nandyal,Andhra_Pradesh,0,14,0
939,940,422892,59,7,single,rented,yes,Biomedical_Engineer,Satara,Maharashtra,7,10,1
940,941,4356797,57,4,single,owned,no,Architect,Howrah,West_Bengal,4,12,0
941,942,7098273,67,10,single,rented,no,Chartered_Accountant,Eluru[25],Andhra_Pradesh,3,12,1
942,943,1356494,68,5,single,rented,no,Politician,Madhyamgram,West_Bengal,5,12,0
943,944,4707147,27,10,single,rented,no,Secretary,Raebareli,Uttar_Pradesh,4,10,0
944,945,5221691,42,17,single,rented,no,Police_officer,Ranchi,Jharkhand,4,14,0
945,946,5507871,72,5,married,rented,yes,Designer,Kulti,West_Bengal,5,10,0
946,947,9455042,33,20,single,rented,no,Politician,Bokaro,Jharkhand,10,12,1
947,948,6922312,40,19,single,rented,yes,Financial_Analyst,Sri_Ganganagar,Rajasthan,14,13,0
948,949,2310149,35,9,single,rented,no,Air_traffic_controller,Jammu[16],Jammu_and_Kashmir,9,11,0
949,950,8087598,44,18,single,rented,no,Chef,Noida,Uttar_Pradesh,14,11,0
950,951,2491348,47,11,single,rented,no,Artist,Suryapet,Telangana,11,10,0
951,952,6258257,41,8,single,rented,yes,Lawyer,Chennai,Tamil_Nadu,7,14,0
952,953,4949796,51,16,single,rented,no,Secretary,Kolkata,West_Bengal,8,12,0
953,954,726110,68,18,single,norent_noown,yes,Software_Developer,Medininagar,Jharkhand,10,13,0
954,955,2741381,35,17,single,rented,no,Computer_operator,Miryalaguda,Telangana,3,14,0
955,956,7831154,64,7,single,rented,no,Statistician,Kurnool[18],Andhra_Pradesh,7,14,0
956,957,9543987,50,13,single,rented,no,Design_Engineer,Agra,Uttar_Pradesh,11,14,0
957,958,9938741,79,4,single,rented,yes,Civil_servant,Pudukkottai,Tamil_Nadu,4,12,0
958,959,5128999,53,12,single,rented,no,Designer,Tezpur,Assam,12,10,0
959,960,1900932,69,11,single,rented,no,Mechanical_engineer,Erode[17],Tamil_Nadu,5,10,0
960,961,4703725,37,6,single,rented,no,Biomedical_Engineer,Bhopal,Madhya_Pradesh,6,10,0
961,962,8745080,55,18,single,rented,yes,Librarian,Erode[17],Tamil_Nadu,4,13,1
962,963,2408696,26,11,single,rented,no,Graphic_Designer,Varanasi,Uttar_Pradesh,11,11,0
963,964,9545124,29,2,single,rented,yes,Mechanical_engineer,Pondicherry,Puducherry,2,11,0
964,965,4486618,31,6,single,norent_noown,yes,Police_officer,Yamunanagar,Haryana,6,10,0
965,966,2740278,65,4,single,rented,no,Civil_engineer,Thane,Maharashtra,4,10,0
966,967,3546473,39,5,single,rented,yes,Petroleum_Engineer,Udaipur,Rajasthan,3,10,0
967,968,8006236,49,6,single,rented,no,Secretary,Surendranagar_Dudhrej,Gujarat,6,10,0
968,969,6775535,60,20,single,rented,no,Psychologist,Moradabad,Uttar_Pradesh,7,14,0
969,970,7808637,65,13,married,rented,no,Consultant,Sambhal,Uttar_Pradesh,7,10,0
970,971,8306987,66,0,single,rented,no,Statistician,Thane,Maharashtra,0,12,0
971,972,4136252,79,12,married,rented,yes,Fashion_Designer,Tumkur,Karnataka,12,14,0
972,973,3777592,76,12,married,rented,yes,Economist,Kota[6],Rajasthan,4,10,0
973,974,2557871,55,14,single,rented,yes,Biomedical_Engineer,Dibrugarh,Assam,3,12,0
974,975,1614323,28,18,single,rented,no,Secretary,Saharsa[29],Bihar,6,14,0
975,976,991107,34,14,married,rented,yes,Designer,Saharsa[29],Bihar,7,10,0
976,977,6686452,34,4,single,rented,no,Flight_attendant,Morena,Madhya_Pradesh,4,12,0
977,978,9789626,21,20,single,rented,no,Economist,Jehanabad[38],Bihar,4,13,1
978,979,8049089,60,18,single,rented,no,Aviator,Noida,Uttar_Pradesh,5,12,0
979,980,2875030,49,10,single,rented,no,Designer,Tezpur,Assam,10,10,0
980,981,6064204,62,14,married,rented,no,Lawyer,Thane,Maharashtra,10,10,0
981,982,4054318,74,3,single,rented,no,Web_designer,Sangli-Miraj_&_Kupwad,Maharashtra,3,11,0
982,983,5969456,27,12,single,rented,no,Analyst,Baranagar,West_Bengal,10,14,0
983,984,2921004,47,4,single,rented,yes,Geologist,Dindigul,Tamil_Nadu,4,11,0
984,985,384314,57,7,single,rented,no,Police_officer,Pondicherry,Puducherry,3,12,0
985,986,2453112,34,6,single,rented,no,Microbiologist,Rampur,Uttar_Pradesh,6,14,1
986,987,4879862,75,2,single,owned,no,Computer_operator,Singrauli,Madhya_Pradesh,2,12,0
987,988,3068781,27,17,single,rented,yes,Comedian,Dewas,Madhya_Pradesh,3,14,0
988,989,3679290,25,9,single,rented,no,Psychologist,Pune,Maharashtra,6,11,0
989,990,4508919,59,6,single,rented,yes,Artist,"Khora,_Ghaziabad",Uttar_Pradesh,6,14,0
990,991,9676479,48,17,married,rented,no,Analyst,Salem,Tamil_Nadu,14,14,0
991,992,2854227,57,3,single,rented,no,Aviator,Mau,Uttar_Pradesh,3,13,0
992,993,8448595,32,13,single,owned,no,Financial_Analyst,Satna,Madhya_Pradesh,3,13,0
993,994,6563024,34,2,single,rented,no,Scientist,Mysore[7][8][9],Karnataka,2,13,0
994,995,6104859,47,12,single,rented,yes,Surgeon,Phagwara,Punjab,12,11,0
995,996,6907195,55,5,single,owned,no,Police_officer,Dharmavaram,Andhra_Pradesh,3,10,0
996,997,9253093,54,2,single,rented,yes,Secretary,Danapur,Bihar,2,12,1
997,998,9464966,67,14,single,norent_noown,yes,Statistician,Tiruppur,Tamil_Nadu,14,10,0
998,999,3346084,23,18,single,rented,no,Web_designer,Sambalpur,Odisha,6,13,0
999,1000,5472585,63,17,married,rented,no,Computer_operator,Ramagundam[27],Telangana,6,11,0
